Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2014-BLG-1259,BLG528.28,147187,18:19:42.28,-23:41:52.3,2456821.729,2014-06-13.23,28.858,0.543,2.038,0.773,1.0,20.114,20.114,274.92616666666663,-23.697861111111113
2014-BLG-1260,BLG535.03,89682,17:52:20.44,-32:49:36.8,2456851.676,2014-07-13.18,54.438,0.024,42.364,4.067,0.071,18.149,21.026,268.0851666666666,-32.826888888888895
2014-BLG-1261,BLG611.30,160219,17:34:37.65,-26:40:34.9,2456847.275,2014-07-08.78,21.339,0.604,1.875,0.682,1.0,20.071,20.071,263.65687499999996,-26.676361111111113
2014-BLG-1262,BLG614.17,39855,17:27:30.23,-28:26:01.8,2456838.925,2014-06-30.43,27.986,0.094,10.661,2.569,0.431,20.127,21.042,261.8759583333333,-28.433833333333332
2014-BLG-1263,BLG633.14,49884,17:44:28.45,-24:44:49.3,2456858.511,2014-07-20.01,34.152,0.348,3.005,1.195,1.0,19.84,19.84,266.1185416666666,-24.747027777777777
2014-BLG-1264,BLG660.11,67700,17:46:37.55,-33:08:10.0,2456881.166,2014-08-11.67,27.075,0.366,2.869,1.144,1.0,16.843,16.843,266.65645833333326,-33.13611111111111
2014-BLG-1265,BLG501.10,175647,17:53:03.48,-30:07:45.0,2456838.187,2014-06-29.69,5.847,0.919,1.407,0.37,1.0,18.865,18.865,268.26449999999994,-30.129166666666666
2014-BLG-1266,BLG503.29,89032,17:51:24.40,-34:23:31.9,2456853.814,2014-07-15.31,34.998,0.524,2.098,0.805,1.0,19.375,19.375,267.85166666666663,-34.39219444444444
2014-BLG-1267,BLG516.04,68472,18:03:26.69,-33:52:03.9,2456835.338,2014-06-26.84,4.431,0.286,3.607,1.393,1.0,20.279,20.279,270.8612083333333,-33.86775
2014-BLG-1268,BLG534.12,25318,17:52:10.65,-31:07:35.1,2456836.512,2014-06-28.01,0.992,0.894,1.429,0.388,1.0,17.18,17.18,268.04437499999995,-31.126416666666668
2014-BLG-1269,BLG609.28,110966,17:40:21.56,-34:21:36.5,2456826.912,2014-06-18.41,26.765,0.884,1.439,0.395,1.0,19.266,19.266,265.08983333333333,-34.36013888888889
2014-BLG-1270,BLG625.01,61849,17:42:12.87,-23:26:08.8,2456835.73,2014-06-27.23,21.379,0.05,19.953,3.25,0.132,18.469,20.668,265.55362499999995,-23.435777777777776
2014-BLG-1271,BLG631.19,83840,17:46:49.22,-22:04:14.4,2456834.32,2014-06-25.82,14.726,0.688,1.7,0.576,1.0,19.583,19.583,266.7050833333333,-22.070666666666668
2014-BLG-1272,BLG653.17,74045,17:38:20.26,-28:23:57.0,2456833.532,2014-06-25.03,4.582,0.235,4.337,1.593,1.0,20.496,20.496,264.58441666666664,-28.399166666666666
2014-BLG-1273,BLG654.19,50199,17:36:57.97,-29:39:19.0,2456862.052,2014-07-23.55,22.946,0.694,1.689,0.569,1.0,18.133,18.133,264.24154166666665,-29.655277777777776
2014-BLG-1274,BLG505.21,7385N,17:57:16.36,-28:56:38.6,2456834.521,2014-06-26.02,6.042,0.065,15.512,2.977,0.804,20.108,20.344,269.3181666666666,-28.944055555555554
2014-BLG-1275,BLG504.13,53809,17:56:58.20,-28:17:32.0,2456849.531,2014-07-11.03,19.246,0.083,12.096,2.707,1.0,18.825,18.825,269.24249999999995,-28.292222222222225
2014-BLG-1276,BLG527.21,30530,18:19:15.71,-22:55:07.9,2456841.39,2014-07-02.89,17.591,0.507,2.158,0.835,1.0,19.48,19.48,274.8154583333333,-22.918861111111113
2014-BLG-1277,BLG500.04,114778,17:51:51.09,-29:03:21.3,2456839.416,2014-06-30.92,1.362,1.249,1.209,0.206,1.0,17.655,17.655,267.962875,-29.05591666666667
2014-BLG-1278,BLG500.05,75887,17:51:07.69,-29:05:28.4,2456871.659,2014-08-02.16,29.602,1.686,1.098,0.102,1.0,16.289,16.289,267.78204166666666,-29.09122222222222
2014-BLG-1279,BLG500.19,15995,17:53:36.86,-28:30:45.9,2456843.433,2014-07-04.93,51.616,0.111,9.021,2.388,0.12,20.235,22.535,268.4035833333333,-28.51275
2014-BLG-1280,BLG501.10,124354,17:53:19.66,-30:05:58.1,2456848.203,2014-07-09.70,16.245,0.638,1.798,0.637,1.0,19.556,19.556,268.3319166666666,-30.09947222222222
2014-BLG-1281,BLG501.10,199852,17:53:03.97,-29:59:39.5,2456839.575,2014-07-01.07,7.972,0.207,4.901,1.726,0.157,18.904,20.917,268.2665416666666,-29.994305555555556
2014-BLG-1282,BLG501.12,40740,17:52:10.97,-29:50:37.3,2456841.407,2014-07-02.91,5.637,0.184,5.503,1.852,0.372,18.886,19.96,268.0457083333333,-29.843694444444445
2014-BLG-1283,BLG504.14,109794,17:56:05.99,-28:17:00.8,2456840.671,2014-07-02.17,12.208,0.156,6.479,2.029,0.396,20.014,21.021,269.0249583333333,-28.28355555555556
2014-BLG-1284,BLG505.28,100244,17:58:25.62,-28:40:33.9,2456852.987,2014-07-14.49,65.674,0.022,44.651,4.125,0.195,19.266,21.043,269.60675,-28.676083333333334
2014-BLG-1285,BLG511.16,78647,18:00:18.79,-27:26:12.5,2456848.989,2014-07-10.49,6.263,0.569,1.964,0.733,1.0,16.073,16.073,270.07829166666664,-27.436805555555555
2014-BLG-1286,BLG512.06,71158,18:01:42.25,-29:07:37.5,2456861.969,2014-07-23.47,78.785,0.137,7.364,2.168,0.207,18.962,20.674,270.42604166666666,-29.127083333333335
2014-BLG-1287,BLG512.18,72287,18:05:22.01,-28:31:24.3,2456834.38,2014-06-25.88,27.386,1.01,1.335,0.313,1.0,19.467,19.467,271.3417083333333,-28.523416666666666
2014-BLG-1288,BLG512.25,128768,18:00:05.67,-28:28:41.0,2456840.561,2014-07-02.06,8.709,0.799,1.533,0.464,1.0,18.437,18.437,270.0236249999999,-28.478055555555553
2014-BLG-1289,BLG513.13,24109,18:02:40.86,-29:57:00.1,2456841.761,2014-07-03.26,5.475,1.02,1.328,0.308,1.0,18.01,18.01,270.67025,-29.950027777777777
2014-BLG-1290,BLG518.06,46444,18:07:12.02,-27:21:47.3,2456890.615,2014-08-21.11,43.017,0.788,1.547,0.474,0.464,16.309,17.142,271.8000833333333,-27.36313888888889
2014-BLG-1291,BLG523.12,106751,18:13:49.86,-27:37:13.6,2456841.676,2014-07-03.18,20.949,1.805,1.081,0.085,1.0,17.261,17.261,273.45775,-27.620444444444445
2014-BLG-1292,BLG534.17,26634,17:54:56.57,-30:54:12.6,2456842.343,2014-07-03.84,11.696,1.016,1.33,0.31,1.0,18.617,18.617,268.73570833333326,-30.903499999999998
2014-BLG-1293,BLG613.20,40593,17:30:49.06,-29:06:24.5,2456838.026,2014-06-29.53,4.676,0.085,11.732,2.673,1.0,19.483,19.483,262.70441666666665,-29.106805555555557
2014-BLG-1294,BLG631.04,23649,17:45:40.44,-22:39:17.7,2456834.373,2014-06-25.87,50.382,0.73,1.63,0.531,1.0,19.422,19.422,266.4185,-22.654916666666665
2014-BLG-1295,BLG631.19,93378,17:46:46.26,-21:56:15.3,2456881.49,2014-08-11.99,37.345,0.576,1.944,0.722,1.0,17.363,17.363,266.69274999999993,-21.937583333333333
2014-BLG-1296,BLG633.31,53064,17:44:29.65,-24:11:55.6,2456839.959,2014-07-01.46,23.772,0.408,2.599,1.037,1.0,20.329,20.329,266.12354166666665,-24.198777777777778
2014-BLG-1297,BLG638.26,51396,17:52:49.51,-22:14:58.7,2456834.504,2014-06-26.00,13.988,0.057,17.625,3.115,0.12,19.124,21.43,268.20629166666663,-22.24963888888889
2014-BLG-1298,BLG648.10,7568,17:48:13.04,-26:49:19.7,2456885.029,2014-08-15.53,65.077,1.685,1.098,0.102,1.0,18.332,18.332,267.0543333333333,-26.82213888888889
2014-BLG-1299,BLG501.06,24983,17:50:40.85,-30:16:10.9,2456839.915,2014-07-01.42,1.933,1.13,1.263,0.253,1.0,18.388,18.388,267.6702083333333,-30.269694444444443
2014-BLG-1300,BLG504.23,96305,17:56:01.50,-27:57:14.7,2456841.42,2014-07-02.92,22.966,0.0,13216227.0,17.803,0.169,20.319,22.252,269.00624999999997,-27.954083333333333
2014-BLG-1301,BLG518.15,167971,18:06:10.10,-26:48:28.0,2456841.986,2014-07-03.49,15.204,1.079,1.29,0.277,1.0,18.631,18.631,271.5420833333333,-26.80777777777778
2014-BLG-1302,BLG518.28,118633,18:09:05.61,-26:11:06.2,2456839.494,2014-06-30.99,7.951,0.554,2.005,0.755,1.0,19.912,19.912,272.27337499999993,-26.185055555555557
2014-BLG-1303,BLG622.17,11252,17:37:48.38,-23:19:46.8,2456836.391,2014-06-27.89,8.268,0.351,2.979,1.185,1.0,20.541,20.541,264.4515833333333,-23.329666666666668
2014-BLG-1304,BLG625.24,44569,17:38:19.87,-22:40:49.1,2456837.641,2014-06-29.14,12.118,0.703,1.673,0.559,1.0,18.956,18.956,264.58279166666665,-22.680305555555556
2014-BLG-1305,BLG625.29,118695,17:40:01.81,-22:14:38.7,2456838.14,2014-06-29.64,11.012,0.854,1.47,0.418,1.0,19.281,19.281,265.00754166666667,-22.244083333333336
2014-BLG-1306,BLG633.07,66783,17:43:28.05,-25:11:36.1,2456838.585,2014-06-30.09,8.596,0.7,1.678,0.562,1.0,19.928,19.928,265.86687499999994,-25.193361111111113
2014-BLG-1307,BLG505.01,103502,17:59:36.65,-29:46:38.9,2456841.874,2014-07-03.37,8.492,0.281,3.663,1.41,0.103,18.038,20.502,269.90270833333335,-29.777472222222222
2014-BLG-1308,BLG505.24,161155,17:55:04.52,-29:11:14.8,2456846.503,2014-07-08.00,9.771,0.495,2.203,0.858,1.0,17.807,17.807,268.7688333333333,-29.187444444444445
2014-BLG-1309,BLG511.22,3777,18:02:34.21,-27:18:56.6,2456846.84,2014-07-08.34,9.034,1.746,1.089,0.093,1.0,16.66,16.66,270.64254166666666,-27.315722222222224
2014-BLG-1310,BLG514.29,147620,18:02:58.06,-30:28:33.4,2456864.433,2014-07-25.93,29.637,1.06,1.302,0.286,1.0,18.063,18.063,270.74191666666667,-30.475944444444444
2014-BLG-1311,BLG528.21,113423,18:18:55.40,-24:10:07.8,2456836.762,2014-06-28.26,3.433,0.087,11.509,2.653,1.0,19.715,19.715,274.7308333333333,-24.168833333333335
2014-BLG-1312,BLG535.10,37727,17:53:19.41,-32:35:27.7,2456823.0,2014-06-14.50,24.447,1.409,1.156,0.157,1.0,18.515,18.515,268.330875,-32.59102777777778
2014-BLG-1313,BLG612.05,20668,17:29:32.44,-28:21:48.9,2456877.571,2014-08-08.07,111.656,0.016,64.287,4.52,0.042,17.408,20.861,262.38516666666663,-28.363583333333334
2014-BLG-1314,BLG672.17,48490,17:35:45.98,-36:29:58.7,2456839.951,2014-07-01.45,27.586,0.524,2.098,0.805,1.0,19.419,19.419,263.94158333333326,-36.49963888888889
2014-BLG-1315,BLG675.25,90179,17:37:54.20,-27:12:35.5,2456916.502,2014-09-16.00,79.708,0.403,2.629,1.049,0.352,17.15,18.285,264.4758333333333,-27.20986111111111
2014-BLG-1316,BLG500.19,2182N,17:53:20.86,-28:30:29.5,2456840.296,2014-07-01.80,18.293,0.122,8.237,2.289,0.569,19.982,20.595,268.33691666666664,-28.508194444444445
2014-BLG-1317,BLG504.12,3166N,17:57:14.48,-28:07:28.7,2456840.964,2014-07-02.46,24.796,0.077,13.055,2.789,0.511,20.084,20.813,269.3103333333333,-28.12463888888889
2014-BLG-1318,BLG512.02,6370N,18:04:42.97,-29:07:59.8,2456837.946,2014-06-29.45,21.464,0.152,6.623,2.053,0.4,20.078,21.071,271.17904166666665,-29.133277777777778
2014-BLG-1319,BLG580.13,933N,18:07:36.86,-25:45:52.2,2456838.048,2014-06-29.55,22.407,0.275,3.742,1.433,1.0,19.926,19.926,271.9035833333333,-25.7645
2014-BLG-1320,BLG611.07,1925N,17:33:38.12,-27:44:00.6,2456838.229,2014-06-29.73,8.768,0.145,6.954,2.106,0.443,20.128,21.014,263.40883333333335,-27.7335
2014-BLG-1321,BLG501.10,143452,17:53:15.09,-29:59:12.8,2456840.689,2014-07-02.19,0.457,1.888,1.072,0.075,1.0,16.108,16.108,268.31287499999996,-29.98688888888889
2014-BLG-1322,BLG513.06,99376,18:01:29.53,-30:17:20.9,2456840.827,2014-07-02.33,12.102,0.044,22.635,3.387,0.05,18.409,21.663,270.3730416666666,-30.28913888888889
2014-BLG-1323,BLG513.18,22254,18:05:26.67,-29:38:34.1,2456854.171,2014-07-15.67,8.051,0.079,12.616,2.752,1.0,15.593,15.593,271.36112499999996,-29.642805555555555
2014-BLG-1324,BLG513.19,117881,18:04:15.38,-29:49:45.5,2456853.761,2014-07-15.26,14.611,0.587,1.915,0.706,1.0,18.406,18.406,271.0640833333333,-29.829305555555557
2014-BLG-1325,BLG599.02,15529,17:53:09.85,-36:31:33.9,2456861.316,2014-07-22.82,34.491,0.186,5.442,1.839,1.0,19.533,19.533,268.2910416666666,-36.52608333333333
2014-BLG-1326,BLG599.05,98382,17:50:35.46,-36:25:49.7,2456825.04,2014-06-16.54,31.531,0.763,1.581,0.497,1.0,19.676,19.676,267.64775,-36.43047222222222
2014-BLG-1327,BLG612.02,93893,17:31:08.70,-28:25:53.2,2456843.212,2014-07-04.71,16.793,0.237,4.3,1.584,1.0,20.133,20.133,262.78624999999994,-28.431444444444445
2014-BLG-1328,BLG631.25,9704,17:43:07.10,-22:07:15.1,2456841.872,2014-07-03.37,8.774,0.236,4.329,1.591,1.0,19.794,19.794,265.7795833333333,-22.12086111111111
2014-BLG-1329,BLG653.15,14745,17:33:40.88,-28:39:59.4,2456875.643,2014-08-06.14,19.864,0.11,9.166,2.405,1.0,16.788,16.788,263.42033333333336,-28.6665
2014-BLG-1330,BLG654.29,7310,17:35:49.10,-29:25:27.4,2456856.884,2014-07-18.38,12.301,0.273,3.761,1.438,1.0,17.757,17.757,263.9545833333333,-29.424277777777778
2014-BLG-1331,BLG654.29,26811,17:35:37.00,-29:29:47.7,2456840.778,2014-07-02.28,8.169,0.469,2.303,0.906,1.0,20.026,20.026,263.9041666666666,-29.496583333333334
2014-BLG-1332,BLG714.19,81423,17:41:35.16,-25:09:49.7,2456844.517,2014-07-06.02,36.585,0.018,56.376,4.378,0.18,19.885,21.747,265.3965,-25.163805555555555
2014-BLG-1333,BLG504.03,119567,17:58:11.89,-28:32:34.4,2456852.19,2014-07-13.69,28.984,1.121,1.267,0.257,1.0,18.614,18.614,269.5495416666666,-28.54288888888889
2014-BLG-1334,BLG505.20,187591,17:57:59.70,-29:10:53.2,2456857.371,2014-07-18.87,27.826,0.278,3.699,1.42,0.59,19.399,19.972,269.49875,-29.181444444444445
2014-BLG-1335,BLG506.15,40642,17:55:22.82,-30:42:53.9,2456869.84,2014-07-31.34,19.17,1.273,1.2,0.198,1.0,16.066,16.066,268.8450833333333,-30.714972222222222
2014-BLG-1336,BLG506.31,27803,17:56:23.79,-29:58:22.2,2456845.718,2014-07-07.22,9.115,0.654,1.765,0.617,1.0,19.88,19.88,269.09912499999996,-29.97283333333333
2014-BLG-1337,BLG507.25,38557,17:54:37.17,-31:39:55.9,2456918.44,2014-09-17.94,69.587,1.003,1.339,0.317,1.0,18.091,18.091,268.65487499999995,-31.665527777777775
2014-BLG-1338,BLG511.14,11700,18:01:57.02,-27:35:06.0,2456842.351,2014-07-03.85,1.981,1.256,1.206,0.203,1.0,18.15,18.15,270.4875833333333,-27.584999999999997
2014-BLG-1339,BLG614.08,3152,17:27:18.61,-28:52:24.8,2456852.214,2014-07-13.71,27.53,0.734,1.623,0.526,1.0,19.135,19.135,261.8275416666666,-28.873555555555555
2014-BLG-1340,BLG500.01,77447,17:54:08.97,-29:05:18.4,2456845.155,2014-07-06.66,6.243,0.095,10.586,2.562,1.0,19.324,19.324,268.53737499999994,-29.088444444444445
2014-BLG-1341,BLG501.30,19682,17:51:26.67,-29:17:30.2,2456844.062,2014-07-05.56,4.085,0.065,15.399,2.969,0.559,20.482,21.114,267.861125,-29.291722222222223
2014-BLG-1342,BLG502.16,91821,17:48:35.18,-33:45:45.8,2456886.084,2014-08-16.58,23.7,0.618,1.842,0.663,1.0,16.171,16.171,267.1465833333333,-33.76272222222222
2014-BLG-1343,BLG508.07,37574,17:55:25.67,-33:28:07.1,2456850.655,2014-07-12.15,8.599,1.358,1.171,0.171,1.0,16.381,16.381,268.8569583333333,-33.46863888888889
2014-BLG-1344,BLG513.28,143109,18:03:31.95,-29:20:48.6,2456865.281,2014-07-26.78,18.697,1.451,1.145,0.147,1.0,15.478,15.478,270.88312499999995,-29.346833333333333
2014-BLG-1345,BLG631.23,8590,17:44:23.74,-22:08:33.2,2456852.532,2014-07-14.03,46.235,0.89,1.433,0.391,1.0,19.357,19.357,266.09891666666664,-22.142555555555553
2014-BLG-1346,BLG653.13,93563,17:34:32.72,-28:43:01.9,2456844.404,2014-07-05.90,11.9,0.712,1.658,0.549,1.0,19.328,19.328,263.6363333333333,-28.71719444444444
2014-BLG-1347,BLG501.11,5411N,17:52:20.09,-29:55:41.6,2456842.884,2014-07-04.38,49.776,0.254,4.039,1.516,1.0,20.223,20.223,268.08370833333333,-29.928222222222225
2014-BLG-1348,BLG534.29,4544N,17:51:39.75,-30:43:07.2,2456839.348,2014-06-30.85,13.881,0.201,5.04,1.756,0.426,19.986,20.911,267.915625,-30.718666666666664
2014-BLG-1349,BLG501.01,95929,17:54:03.09,-30:25:35.7,2456848.166,2014-07-09.67,9.062,0.703,1.673,0.559,1.0,19.344,19.344,268.51287499999995,-30.426583333333333
2014-BLG-1350,BLG501.19,145946,17:53:18.47,-29:40:10.3,2456857.445,2014-07-18.95,72.573,0.345,3.027,1.203,0.076,17.981,20.776,268.3269583333333,-29.66952777777778
2014-BLG-1351,BLG506.05,81739,17:56:50.37,-30:51:24.0,2456848.349,2014-07-09.85,4.068,0.312,3.319,1.303,0.397,18.506,19.509,269.20987499999995,-30.85666666666667
2014-BLG-1352,BLG506.09,57481,17:59:50.48,-30:36:43.9,2456845.116,2014-07-06.62,0.954,1.73,1.091,0.095,1.0,16.729,16.729,269.9603333333333,-30.612194444444444
2014-BLG-1353,BLG510.05,137,17:57:04.10,-35:59:36.6,2456855.856,2014-07-17.36,16.867,0.13,7.721,2.219,0.81,17.82,18.05,269.2670833333333,-35.993500000000004
2014-BLG-1354,BLG512.27,194709,18:04:12.66,-28:11:25.7,2456931.96,2014-10-01.46,111.444,0.086,11.716,2.672,0.255,18.575,20.058,271.05274999999995,-28.190472222222223
2014-BLG-1355,BLG512.31,16924,18:01:58.40,-28:11:44.7,2456868.503,2014-07-30.00,37.371,0.196,5.181,1.786,0.786,19.457,19.719,270.4933333333333,-28.19575
2014-BLG-1356,BLG526.29,41684,18:14:30.81,-30:33:18.8,2456928.752,2014-09-28.25,48.691,0.134,7.522,2.191,0.837,14.535,14.729,273.628375,-30.555222222222223
2014-BLG-1357,BLG534.23,16589,17:50:36.70,-30:53:51.5,2456855.029,2014-07-16.53,24.846,0.09,11.138,2.617,0.583,19.747,20.332,267.6529166666666,-30.89763888888889
2014-BLG-1358,BLG534.27,172816,17:53:00.52,-30:31:22.3,2456845.258,2014-07-06.76,18.973,0.714,1.656,0.547,1.0,20.14,20.14,268.25216666666665,-30.52286111111111
2014-BLG-1359,BLG603.20,71161,17:46:37.38,-33:57:30.3,2456844.767,2014-07-06.27,13.197,0.108,9.262,2.417,0.228,19.976,21.58,266.65574999999995,-33.95841666666667
2014-BLG-1360,BLG603.25,29679,17:42:46.74,-34:05:45.9,2456847.318,2014-07-08.82,13.012,0.011,93.034,4.922,0.06,17.803,20.85,265.69475,-34.09608333333333
2014-BLG-1361,BLG611.06,50407,17:34:16.42,-27:39:04.9,2456844.986,2014-07-06.49,6.176,0.86,1.463,0.413,1.0,19.139,19.139,263.5684166666666,-27.65136111111111
2014-BLG-1362,BLG611.21,156707,17:35:14.62,-27:06:08.3,2456858.778,2014-07-20.28,36.16,1.982,1.062,0.066,1.0,16.673,16.673,263.81091666666657,-27.102305555555557
2014-BLG-1363,BLG611.28,147435,17:35:57.51,-26:42:06.7,2456849.575,2014-07-11.07,47.276,0.061,16.296,3.03,0.068,19.758,22.681,263.989625,-26.70186111111111
2014-BLG-1364,BLG626.05,90228,17:39:35.26,-24:33:39.3,2456853.871,2014-07-15.37,35.036,0.612,1.855,0.671,1.0,19.755,19.755,264.89691666666664,-24.560916666666667
2014-BLG-1365,BLG646.09,91543,18:04:42.31,-26:23:41.2,2456844.373,2014-07-05.87,13.768,0.436,2.453,0.974,1.0,20.018,20.018,271.17629166666666,-26.394777777777776
2014-BLG-1366,BLG646.20,17422,18:03:46.22,-25:55:34.8,2456854.83,2014-07-16.33,25.845,0.344,3.034,1.205,1.0,20.227,20.227,270.94258333333335,-25.926333333333336
2014-BLG-1367,BLG501.13,151818,17:50:58.34,-29:52:23.4,2456903.387,2014-09-02.89,135.141,0.066,15.065,2.945,0.092,18.436,21.022,267.7430833333333,-29.873166666666666
2014-BLG-1368,BLG501.22,49343,17:51:21.93,-29:45:27.1,2456863.099,2014-07-24.60,50.873,0.591,1.907,0.701,1.0,20.464,20.464,267.84137499999997,-29.757527777777778
2014-BLG-1369,BLG506.05,86088,17:56:50.43,-30:51:23.8,2456848.289,2014-07-09.79,4.272,0.27,3.803,1.45,1.0,19.509,19.509,269.21012499999995,-30.856611111111114
2014-BLG-1370,BLG507.14,156979,17:55:42.33,-31:53:34.3,2456866.732,2014-07-28.23,63.935,0.001,753.7,7.193,0.37,19.487,20.565,268.926375,-31.89286111111111
2014-BLG-1371,BLG511.09,179232,18:04:54.61,-27:28:00.3,2456863.37,2014-07-24.87,17.982,1.42,1.153,0.155,1.0,17.982,17.982,271.22754166666664,-27.466749999999998
2014-BLG-1372,BLG512.11,156438,18:03:37.15,-28:41:51.6,2456844.103,2014-07-05.60,33.028,0.468,2.309,0.909,0.211,18.719,20.41,270.90479166666665,-28.697666666666667
2014-BLG-1373,BLG512.14,192704,18:01:23.16,-28:46:06.2,2456848.63,2014-07-10.13,12.618,2.162,1.048,0.051,1.0,16.145,16.145,270.34649999999993,-28.76838888888889
2014-BLG-1374,BLG512.31,13151,18:01:58.43,-28:11:45.2,2456868.679,2014-07-30.18,40.416,0.179,5.649,1.88,0.272,18.509,19.924,270.4934583333333,-28.195888888888888
2014-BLG-1375,BLG518.22,106068,18:07:44.16,-26:35:50.2,2456870.971,2014-08-01.47,18.884,1.401,1.158,0.159,1.0,16.967,16.967,271.93399999999997,-26.597277777777776
2014-BLG-1376,BLG519.16,63356,18:05:52.45,-28:12:19.7,2456860.039,2014-07-21.54,27.852,0.157,6.441,2.022,0.583,18.446,19.032,271.4685416666666,-28.205472222222223
2014-BLG-1377,BLG523.15,158941,18:11:35.74,-27:38:40.4,2456841.433,2014-07-02.93,10.756,1.58,1.117,0.12,1.0,17.407,17.407,272.89891666666665,-27.644555555555556
2014-BLG-1378,BLG525.32,51577,18:12:11.46,-29:23:38.8,2456872.009,2014-08-02.51,31.059,1.666,1.101,0.105,1.0,14.319,14.319,273.04774999999995,-29.394111111111112
2014-BLG-1379,BLG534.03,102117,17:52:34.25,-31:23:49.2,2456852.492,2014-07-13.99,13.254,0.998,1.343,0.32,1.0,18.436,18.436,268.1427083333333,-31.397
2014-BLG-1380,BLG534.08,11642,17:54:56.31,-31:16:09.1,2456851.464,2014-07-12.96,20.602,0.12,8.397,2.31,0.127,19.063,21.301,268.73462499999994,-31.269194444444445
2014-BLG-1381,BLG534.10,64069,17:53:22.69,-31:14:44.6,2456849.58,2014-07-11.08,5.969,0.213,4.777,1.698,1.0,19.809,19.809,268.3445416666666,-31.245722222222224
2014-BLG-1382,BLG611.21,189150,17:35:21.17,-26:56:25.1,2456845.854,2014-07-07.35,1.216,0.696,1.686,0.567,1.0,19.435,19.435,263.8382083333333,-26.940305555555558
2014-BLG-1383,BLG613.07,85091,17:27:49.50,-29:40:10.4,2456863.659,2014-07-25.16,24.702,1.604,1.112,0.115,1.0,16.694,16.694,261.95625,-29.669555555555558
2014-BLG-1384,BLG614.26,31112,17:26:42.32,-28:07:02.4,2456879.644,2014-08-10.14,43.946,1.859,1.075,0.078,1.0,16.623,16.623,261.67633333333333,-28.117333333333335
2014-BLG-1385,BLG642.05,46240,17:55:07.17,-22:39:43.6,2456843.321,2014-07-04.82,26.817,1.074,1.294,0.279,1.0,19.212,19.212,268.77987499999995,-22.66211111111111
2014-BLG-1386,BLG500.08,88900,17:54:52.89,-28:39:55.4,2456849.854,2014-07-11.35,4.237,1.692,1.097,0.101,1.0,17.662,17.662,268.720375,-28.665388888888888
2014-BLG-1387,BLG500.28,11903,17:52:59.72,-28:12:38.4,2456851.399,2014-07-12.90,10.097,0.453,2.372,0.938,1.0,20.062,20.062,268.2488333333333,-28.210666666666665
2014-BLG-1388,BLG502.14,9470,17:50:24.45,-33:45:23.9,2456848.827,2014-07-10.33,13.762,0.803,1.528,0.46,1.0,19.363,19.363,267.60187499999995,-33.75663888888889
2014-BLG-1389,BLG504.20,71342,17:58:20.74,-27:48:15.3,2456849.11,2014-07-10.61,2.981,1.614,1.11,0.113,1.0,17.734,17.734,269.58641666666665,-27.80425
2014-BLG-1390,BLG505.01,91637,17:59:50.90,-29:34:29.0,2456877.522,2014-08-08.02,40.983,0.844,1.48,0.426,1.0,19.275,19.275,269.96208333333334,-29.57472222222222
2014-BLG-1391,BLG505.27,1251,17:59:11.51,-28:53:30.1,2456850.802,2014-07-12.30,6.4,0.132,7.631,2.207,0.138,17.787,19.934,269.7979583333333,-28.891694444444443
2014-BLG-1392,BLG505.30,16786,17:57:05.12,-28:48:00.1,2456854.84,2014-07-16.34,13.839,0.077,13.077,2.791,0.75,19.989,20.301,269.27133333333325,-28.80002777777778
2014-BLG-1393,BLG520.20,25685,18:09:38.81,-29:03:24.2,2456847.841,2014-07-09.34,10.896,0.382,2.756,1.101,1.0,19.983,19.983,272.4117083333333,-29.056722222222223
2014-BLG-1394,BLG611.01,76125,17:37:33.27,-27:36:35.8,2456854.17,2014-07-15.67,17.341,0.289,3.569,1.382,0.154,18.462,20.493,264.388625,-27.609944444444444
2014-BLG-1395,BLG612.16,23310,17:27:14.57,-28:16:19.9,2456852.409,2014-07-13.91,14.124,0.886,1.437,0.394,1.0,17.999,17.999,261.8107083333333,-28.272194444444445
2014-BLG-1396,BLG637.13,60410,17:49:59.04,-21:39:37.5,2456846.527,2014-07-08.03,10.807,0.369,2.849,1.137,1.0,20.434,20.434,267.496,-21.660416666666666
