Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2013-BLG-0580,BLG603.22,96685,17:44:59.38,-34:01:00.0,2456402.949,2013-04-20.45,23.322,2.491,1.031,0.033,1.0,17.88,17.88,266.24741666666665,-34.016666666666666
2013-BLG-0581,BLG646.02,40276,18:04:25.14,-26:40:28.6,2456415.636,2013-05-03.14,14.661,0.142,7.093,2.127,0.25,17.129,18.633,271.10474999999997,-26.674611111111112
2013-BLG-0582,BLG653.06,6517,17:34:23.51,-29:10:50.4,2456405.52,2013-04-23.02,13.806,0.123,8.191,2.283,1.0,20.721,20.721,263.59795833333334,-29.180666666666667
2013-BLG-0583,BLG653.12,67838,17:35:30.03,-28:48:14.4,2456406.8,2013-04-24.30,83.568,0.003,366.1,6.409,0.126,19.788,22.04,263.87512499999997,-28.804000000000002
2013-BLG-0584,BLG654.24,93572,17:33:14.49,-29:41:17.5,2456523.423,2013-08-18.92,108.786,0.391,2.703,1.08,1.0,18.634,18.634,263.31037499999996,-29.688194444444445
2013-BLG-0585,BLG654.28,65663,17:36:14.06,-29:15:11.7,2456429.795,2013-05-17.30,109.903,0.167,6.053,1.955,0.18,18.74,20.601,264.05858333333333,-29.25325
2013-BLG-0586,BLG675.15,84943,17:38:50.49,-27:33:44.8,2456418.194,2013-05-05.69,51.271,0.208,4.894,1.724,0.159,18.519,20.519,264.71037499999994,-27.562444444444445
2013-BLG-0587,BLG675.20,71378,17:41:24.00,-27:22:35.4,2456440.146,2013-05-27.65,31.998,0.581,1.933,0.715,1.0,17.543,17.543,265.34999999999997,-27.3765
2013-BLG-0588,BLG501.12,1348N,17:52:07.44,-29:53:27.7,2456404.783,2013-04-22.28,12.245,0.029,34.599,3.848,0.134,20.037,22.223,268.031,-29.891027777777776
2013-BLG-0589,BLG507.28,247N,17:58:05.81,-31:08:49.9,2456410.451,2013-04-27.95,35.98,0.281,3.669,1.411,1.0,20.084,20.084,269.5242083333333,-31.147194444444445
2013-BLG-0590,BLG513.05,77127,18:02:27.89,-30:10:47.3,2456404.472,2013-04-21.97,2.401,0.092,10.944,2.598,1.0,18.553,18.553,270.6162083333333,-30.179805555555557
2013-BLG-0591,BLG512.32,6447N,18:01:01.34,-28:17:03.7,2456407.099,2013-04-24.60,10.927,0.171,5.909,1.929,0.701,20.236,20.622,270.2555833333333,-28.284361111111114
2013-BLG-0592,BLG501.27,82098,17:53:21.42,-29:21:59.8,2456407.763,2013-04-25.26,4.687,0.19,5.343,1.819,0.303,19.076,20.374,268.33924999999994,-29.366611111111112
2013-BLG-0593,BLG504.19,56862,17:59:01.00,-27:56:13.6,2456429.002,2013-05-16.50,31.192,0.495,2.201,0.857,0.906,17.223,17.33,269.75416666666666,-27.93711111111111
2013-BLG-0594,BLG512.21,121509,18:02:56.88,-28:34:57.4,2456409.468,2013-04-26.97,8.467,0.465,2.319,0.913,1.0,18.61,18.61,270.73699999999997,-28.58261111111111
2013-BLG-0595,BLG501.03,1799N,17:52:36.22,-30:16:38.0,2456409.07,2013-04-26.57,8.955,0.173,5.839,1.916,0.446,19.47,20.347,268.1509166666666,-30.27722222222222
2013-BLG-0596,BLG501.09,4237N,17:53:56.56,-29:54:11.5,2456407.489,2013-04-24.99,5.826,0.029,34.892,3.857,0.665,20.186,20.628,268.48566666666665,-29.90319444444444
2013-BLG-0597,BLG613.01,126N,17:31:59.21,-29:45:29.0,2456406.442,2013-04-23.94,36.3,0.027,37.446,3.934,0.333,20.029,21.223,262.9967083333333,-29.758055555555554
2013-BLG-0598,BLG502.29,137780,17:51:21.51,-33:09:50.9,2456429.806,2013-05-17.31,19.81,0.047,21.156,3.314,1.0,18.175,18.175,267.83962499999996,-33.164138888888886
2013-BLG-0599,BLG505.11,20631,17:58:31.60,-29:24:32.5,2456416.831,2013-05-04.33,7.717,1.254,1.207,0.204,1.0,17.643,17.643,269.6316666666666,-29.409027777777776
2013-BLG-0600,BLG509.27,137536,17:58:45.17,-33:35:03.6,2456407.381,2013-04-24.88,29.972,0.007,134.2,5.32,0.033,17.827,21.53,269.68820833333325,-33.58433333333333
2013-BLG-0601,BLG511.10,89825,18:04:35.98,-27:24:34.1,2456414.708,2013-05-02.21,27.718,0.0,86551.0,12.343,0.115,18.764,21.111,271.1499166666666,-27.40947222222222
2013-BLG-0602,BLG646.18,84740,18:04:57.67,-25:54:57.4,2456403.54,2013-04-21.04,27.227,0.081,12.354,2.73,0.139,19.542,21.686,271.2402916666666,-25.915944444444442
2013-BLG-0603,BLG506.32,4853N,17:55:08.07,-29:58:38.1,2456408.298,2013-04-25.80,17.118,0.0,19404926.0,18.22,1.0,20.304,20.304,268.783625,-29.977249999999998
2013-BLG-0604,BLG648.23,83901,17:44:55.19,-26:31:20.0,2456409.972,2013-04-27.47,8.56,0.741,1.612,0.519,1.0,18.009,18.009,266.2299583333333,-26.522222222222222
2013-BLG-0605,BLG501.18,5216N,17:54:15.67,-29:37:14.6,2456410.689,2013-04-28.19,8.847,0.107,9.378,2.43,1.0,20.077,20.077,268.5652916666666,-29.620722222222224
2013-BLG-0606,BLG501.28,2565N,17:52:19.32,-29:29:01.7,2456410.065,2013-04-27.57,1.884,0.116,8.638,2.341,1.0,20.157,20.157,268.0805,-29.483805555555556
2013-BLG-0607,BLG501.10,66669,17:53:32.49,-30:03:37.5,2456455.485,2013-06-11.98,22.599,0.957,1.374,0.345,1.0,16.383,16.383,268.38537499999995,-30.06041666666667
2013-BLG-0608,BLG504.02,128317,17:58:57.51,-28:29:37.0,2456426.767,2013-05-14.27,13.744,0.396,2.674,1.068,1.0,17.372,17.372,269.73962499999993,-28.49361111111111
2013-BLG-0609,BLG505.11,20989,17:58:31.55,-29:24:32.4,2456417.19,2013-05-04.69,9.095,0.994,1.346,0.323,1.0,17.693,17.693,269.6314583333333,-29.409
2013-BLG-0610,BLG505.28,68783,17:58:24.23,-28:48:25.6,2456455.119,2013-06-11.62,22.636,0.258,3.97,1.497,0.96,16.064,16.108,269.60095833333327,-28.807111111111112
2013-BLG-0611,BLG512.29,223142,18:02:47.78,-28:01:08.3,2456421.385,2013-05-08.88,24.122,0.25,4.086,1.528,0.218,18.105,19.76,270.69908333333336,-28.01897222222222
2013-BLG-0612,BLG500.19,110793,17:53:21.31,-28:32:00.0,2456416.914,2013-05-04.41,0.439,0.698,1.682,0.565,1.0,19.209,19.209,268.3387916666666,-28.533333333333335
2013-BLG-0613,BLG501.07,27101,17:49:47.79,-30:27:16.6,2456419.148,2013-05-06.65,9.237,0.127,7.937,2.249,0.389,19.833,20.857,267.449125,-30.45461111111111
2013-BLG-0614,BLG501.09,62465,17:54:10.92,-30:06:04.5,2456437.743,2013-05-25.24,78.074,0.185,5.477,1.846,0.299,19.081,20.39,268.54549999999995,-30.10125
2013-BLG-0615,BLG501.17,172579,17:54:36.12,-29:50:07.3,2456448.094,2013-06-04.59,36.301,0.465,2.323,0.915,0.767,18.106,18.393,268.6504999999999,-29.83536111111111
2013-BLG-0616,BLG501.18,86842,17:54:07.35,-29:40:54.9,2456424.255,2013-05-11.76,9.376,0.411,2.585,1.031,0.747,17.876,18.193,268.53062499999993,-29.68191666666667
2013-BLG-0617,BLG504.07,29959,17:55:42.64,-28:24:35.6,2456433.109,2013-05-20.61,27.722,0.564,1.977,0.74,0.147,16.549,18.633,268.92766666666665,-28.409888888888887
2013-BLG-0618,BLG505.01,2444,17:59:54.77,-29:50:29.6,2456418.483,2013-05-05.98,21.569,0.303,3.415,1.333,0.421,19.335,20.274,269.9782083333333,-29.841555555555555
2013-BLG-0619,BLG505.02,153136,17:58:53.33,-29:38:53.9,2456427.436,2013-05-14.94,21.88,0.053,19.028,3.198,0.754,20.156,20.463,269.72220833333324,-29.648305555555556
2013-BLG-0620,BLG505.30,34532,17:57:02.38,-28:40:00.7,2456422.046,2013-05-09.55,48.773,0.248,4.12,1.537,0.141,19.013,21.136,269.25991666666664,-28.666861111111114
2013-BLG-0621,BLG505.30,113966,17:56:46.21,-28:49:42.9,2456425.04,2013-05-12.54,36.932,0.069,14.488,2.903,0.296,19.605,20.927,269.1925416666666,-28.828583333333334
2013-BLG-0622,BLG506.32,159745,17:55:06.64,-29:58:35.8,2456414.687,2013-05-02.19,9.249,0.141,7.134,2.133,0.469,19.416,20.238,268.7776666666667,-29.976611111111108
2013-BLG-0623,BLG511.19,122753,18:04:23.67,-27:15:40.5,2456424.353,2013-05-11.85,9.169,1.626,1.108,0.111,1.0,17.961,17.961,271.09862499999997,-27.26125
2013-BLG-0624,BLG512.18,126387,18:05:02.47,-28:30:52.9,2456442.96,2013-05-30.46,27.868,0.522,2.105,0.808,1.0,18.993,18.993,271.2602916666666,-28.514694444444444
2013-BLG-0625,BLG534.08,4134,17:55:01.25,-31:18:33.5,2456466.54,2013-06-23.04,45.471,1.329,1.18,0.18,1.0,16.656,16.656,268.7552083333333,-31.309305555555557
2013-BLG-0626,BLG604.28,50960,17:46:33.66,-34:54:58.0,2456443.175,2013-05-30.68,69.051,0.475,2.278,0.894,0.09,16.401,19.018,266.64025,-34.91611111111111
2013-BLG-0627,BLG609.10,34632,17:41:23.69,-35:02:32.4,2456410.439,2013-04-27.94,15.583,0.333,3.128,1.238,1.0,20.516,20.516,265.3487083333333,-35.04233333333333
2013-BLG-0628,BLG660.04,61263,17:46:05.00,-33:17:28.5,2456412.265,2013-04-29.77,63.898,0.037,27.039,3.58,0.268,20.038,21.466,266.5208333333333,-33.29125
2013-BLG-0629,BLG501.04,1737N,17:52:05.24,-30:14:33.3,2456418.032,2013-05-05.53,15.4,0.003,347.2,6.351,0.266,20.234,21.673,268.0218333333333,-30.242583333333336
2013-BLG-0630,BLG505.11,2513N,17:58:11.21,-29:31:24.3,2456417.371,2013-05-04.87,19.441,0.249,4.111,1.535,1.0,20.022,20.022,269.5467083333333,-29.523416666666666
2013-BLG-0631,BLG506.21,1375N,17:57:43.73,-30:13:21.9,2456418.203,2013-05-05.70,16.964,0.112,8.99,2.384,0.403,20.138,21.125,269.4322083333333,-30.222749999999998
2013-BLG-0632,BLG504.13,80348,17:56:52.77,-28:09:31.2,2456420.422,2013-05-07.92,17.992,0.265,3.874,1.471,0.369,19.535,20.619,269.21987499999994,-28.158666666666665
2013-BLG-0633,BLG504.21,132073,17:57:18.96,-27:59:18.4,2456419.894,2013-05-07.39,21.381,0.569,1.964,0.733,0.461,19.06,19.901,269.32899999999995,-27.988444444444447
2013-BLG-0634,BLG506.18,19901,17:59:59.53,-30:19:12.8,2456432.347,2013-05-19.85,45.231,0.707,1.667,0.555,1.0,19.566,19.566,269.99804166666667,-30.32022222222222
2013-BLG-0635,BLG506.25,48139,17:54:45.96,-30:16:51.8,2456417.673,2013-05-05.17,9.467,0.748,1.603,0.512,1.0,19.714,19.714,268.69149999999996,-30.281055555555554
2013-BLG-0636,BLG511.19,196763,18:04:10.43,-27:10:44.1,2456419.259,2013-05-06.76,20.145,0.266,3.862,1.467,0.489,20.048,20.826,271.0434583333333,-27.17891666666667
2013-BLG-0637,BLG512.09,31112,18:05:30.69,-28:43:40.1,2456420.52,2013-05-08.02,16.891,0.267,3.848,1.463,0.08,19.114,21.855,271.3778749999999,-28.727805555555555
2013-BLG-0638,BLG512.16,198071,18:00:01.23,-28:46:10.1,2456417.466,2013-05-04.97,8.53,0.518,2.119,0.815,1.0,19.15,19.15,270.00512499999996,-28.76947222222222
2013-BLG-0639,BLG519.15,39008,18:06:39.79,-28:01:09.5,2456444.099,2013-05-31.60,23.505,1.345,1.175,0.175,1.0,15.845,15.845,271.6657916666667,-28.019305555555555
2013-BLG-0640,BLG519.22,117841,18:07:43.23,-27:48:50.1,2456421.074,2013-05-08.57,41.818,0.004,271.7,6.085,0.035,17.271,20.897,271.930125,-27.813916666666668
2013-BLG-0641,BLG519.27,100964,18:09:51.57,-27:38:19.7,2456417.597,2013-05-05.10,3.307,1.349,1.174,0.174,1.0,17.216,17.216,272.46487499999995,-27.638805555555557
2013-BLG-0642,BLG534.21,158848,17:51:37.04,-30:50:31.8,2456419.576,2013-05-07.08,12.681,1.444,1.147,0.149,1.0,17.746,17.746,267.90433333333334,-30.842166666666664
2013-BLG-0643,BLG573.04,19912,18:09:12.86,-32:06:15.0,2456419.617,2013-05-07.12,7.865,0.748,1.602,0.512,1.0,14.569,14.569,272.3035833333333,-32.10416666666667
2013-BLG-0644,BLG580.06,118559,18:06:54.35,-25:55:45.5,2456414.686,2013-05-02.19,22.02,0.258,3.971,1.497,1.0,20.568,20.568,271.72645833333337,-25.92930555555556
2013-BLG-0645,BLG654.21,36676,17:35:37.94,-29:43:54.8,2456406.933,2013-04-24.43,20.192,0.0,89022.0,12.374,0.266,19.699,21.136,263.90808333333325,-29.731888888888886
2013-BLG-0646,BLG500.18,3041N,17:54:06.43,-28:25:55.1,2456417.717,2013-05-05.22,29.0,0.079,12.762,2.765,0.211,20.079,21.77,268.5267916666666,-28.431972222222225
2013-BLG-0647,BLG504.01,1426N,17:59:44.61,-28:27:36.5,2456416.937,2013-05-04.44,27.793,0.245,4.179,1.553,1.0,20.171,20.171,269.93587499999995,-28.46013888888889
2013-BLG-0648,BLG504.14,828N,17:56:20.59,-28:13:08.5,2456419.675,2013-05-07.17,14.322,0.276,3.72,1.426,1.0,20.218,20.218,269.08579166666664,-28.219027777777775
2013-BLG-0649,BLG500.15,5939,17:50:08.60,-28:44:12.0,2456482.595,2013-07-09.10,54.012,2.576,1.028,0.03,1.0,15.795,15.795,267.53583333333324,-28.736666666666668
2013-BLG-0650,BLG501.18,86754,17:54:13.47,-29:41:04.9,2456429.12,2013-05-16.62,10.833,0.794,1.539,0.468,1.0,18.35,18.35,268.55612499999995,-29.684694444444446
2013-BLG-0651,BLG501.19,110469,17:53:32.17,-29:33:24.8,2456418.519,2013-05-06.02,18.799,0.047,21.309,3.321,0.081,19.131,21.858,268.38404166666663,-29.55688888888889
2013-BLG-0652,BLG501.31,77025,17:50:11.38,-29:26:06.7,2456425.485,2013-05-12.98,10.211,1.072,1.295,0.28,1.0,17.867,17.867,267.5474166666666,-29.435194444444445
2013-BLG-0653,BLG503.28,4091,17:52:33.95,-34:24:30.0,2456459.128,2013-06-15.63,26.131,0.302,3.426,1.337,0.928,16.327,16.408,268.14145833333333,-34.40833333333333
2013-BLG-0654,BLG504.01,36968,17:59:53.82,-28:22:17.8,2456445.035,2013-06-01.54,54.775,0.694,1.689,0.569,1.0,18.992,18.992,269.97425,-28.37161111111111
2013-BLG-0655,BLG504.01,191267,17:59:28.26,-28:24:35.8,2456442.251,2013-05-29.75,135.89,0.058,17.189,3.088,0.062,18.89,21.917,269.86775,-28.40994444444444
2013-BLG-0656,BLG506.08,93711,18:00:23.29,-30:39:28.9,2456458.496,2013-06-15.00,59.859,0.484,2.243,0.877,0.753,18.88,19.187,270.09704166666666,-30.658027777777775
2013-BLG-0657,BLG506.30,131683,17:56:39.66,-29:54:20.6,2456417.777,2013-05-05.28,11.168,0.932,1.395,0.362,1.0,19.315,19.315,269.16524999999996,-29.90572222222222
2013-BLG-0658,BLG507.29,130036,17:57:30.95,-31:06:26.4,2456415.688,2013-05-03.19,20.557,0.442,2.424,0.961,1.0,19.63,19.63,269.3789583333333,-31.107333333333333
2013-BLG-0659,BLG519.11,114602,18:09:10.23,-28:08:47.4,2456420.718,2013-05-08.22,7.172,0.076,13.163,2.798,1.0,19.307,19.307,272.29262499999993,-28.1465
2013-BLG-0660,BLG520.01,3069,18:11:00.98,-29:49:12.6,2456417.783,2013-05-05.28,11.559,0.15,6.73,2.07,1.0,20.494,20.494,272.7540833333333,-29.820166666666665
2013-BLG-0661,BLG603.17,3524,17:49:00.09,-34:06:05.6,2456467.446,2013-06-23.95,62.609,1.795,1.083,0.086,1.0,16.199,16.199,267.25037499999996,-34.10155555555556
2013-BLG-0662,BLG611.13,54777,17:34:53.32,-27:21:54.4,2456409.08,2013-04-26.58,42.648,1.102,1.278,0.266,1.0,19.19,19.19,263.7221666666666,-27.365111111111112
2013-BLG-0663,BLG632.29,54404,17:45:44.89,-23:00:40.9,2456433.011,2013-05-20.51,21.229,0.495,2.203,0.858,0.676,16.912,17.338,266.43704166666663,-23.01136111111111
2013-BLG-0664,BLG500.11,1096N,17:52:27.72,-28:45:44.4,2456443.607,2013-05-31.11,65.528,0.142,7.088,2.126,1.0,19.953,19.953,268.1155,-28.762333333333334
2013-BLG-0665,BLG518.21,47548,18:08:26.85,-26:40:54.0,2456425.677,2013-05-13.18,31.463,0.42,2.536,1.011,1.0,16.628,16.628,272.11187499999994,-26.68166666666667
2013-BLG-0666,BLG503.13,134706,17:50:35.13,-34:57:28.6,2456431.86,2013-05-19.36,8.645,0.333,3.129,1.239,1.0,15.544,15.544,267.646375,-34.95794444444445
2013-BLG-0667,BLG505.13,71911,17:56:54.17,-29:23:53.4,2456429.379,2013-05-16.88,18.841,0.632,1.809,0.644,0.573,18.326,18.931,269.22570833333333,-29.398166666666665
2013-BLG-0668,BLG505.15,106821,17:55:28.47,-29:14:42.0,2456420.915,2013-05-08.41,12.478,0.086,11.642,2.665,0.837,19.239,19.431,268.868625,-29.245
2013-BLG-0669,BLG508.14,51062,17:56:10.74,-33:03:44.9,2456430.155,2013-05-17.66,16.184,1.386,1.163,0.164,1.0,17.598,17.598,269.04474999999996,-33.06247222222222
2013-BLG-0670,BLG515.16,18126,18:00:39.53,-32:25:34.6,2456437.82,2013-05-25.32,66.92,0.248,4.127,1.539,0.25,18.46,19.965,270.1647083333333,-32.42627777777778
2013-BLG-0671,BLG518.05,23595,18:07:56.34,-27:14:08.5,2456431.497,2013-05-19.00,51.886,0.163,6.181,1.978,0.255,19.731,21.214,271.98474999999996,-27.235694444444444
2013-BLG-0672,BLG520.32,35493,18:06:50.27,-28:39:16.4,2456422.428,2013-05-09.93,14.761,0.888,1.435,0.392,1.0,18.589,18.589,271.7094583333333,-28.654555555555554
2013-BLG-0673,BLG617.07,22676,17:14:06.09,-30:04:59.8,2456434.7,2013-05-22.20,36.206,0.377,2.79,1.114,1.0,20.139,20.139,258.525375,-30.083277777777777
2013-BLG-0674,BLG501.12,1856N,17:51:47.67,-30:00:36.6,2456426.018,2013-05-13.52,39.149,0.003,364.8,6.405,0.343,19.975,21.136,267.948625,-30.010166666666667
2013-BLG-0675,BLG511.11,1043N,18:03:33.77,-27:39:25.9,2456424.738,2013-05-12.24,40.425,0.097,10.348,2.537,0.44,20.133,21.024,270.8907083333333,-27.657194444444443
2013-BLG-0676,BLG506.06,1221N,17:55:55.70,-31:01:42.4,2456422.824,2013-05-10.32,18.674,0.534,2.068,0.789,1.0,19.949,19.949,268.9820833333333,-31.028444444444442
2013-BLG-0677,BLG518.15,451N,18:06:20.39,-26:51:06.8,2456415.969,2013-05-03.47,53.651,0.078,12.888,2.775,0.237,20.24,21.804,271.58495833333336,-26.85188888888889
2013-BLG-0678,BLG630.01,839N,17:47:09.31,-21:23:41.3,2456419.492,2013-05-06.99,26.525,0.035,28.455,3.635,0.528,20.14,20.832,266.78879166666667,-21.394805555555553
2013-BLG-0679,BLG500.10,96797,17:53:28.68,-28:39:24.0,2456424.499,2013-05-12.00,63.721,0.726,1.636,0.534,1.0,20.051,20.051,268.36949999999996,-28.656666666666666
2013-BLG-0680,BLG502.25,102204,17:48:30.26,-33:20:17.5,2456427.76,2013-05-15.26,5.298,0.988,1.351,0.326,1.0,16.525,16.525,267.1260833333333,-33.33819444444445
2013-BLG-0681,BLG504.19,139084,17:58:49.24,-27:48:59.5,2456427.125,2013-05-14.62,40.554,0.227,4.496,1.632,0.532,19.795,20.481,269.7051666666666,-27.81652777777778
2013-BLG-0682,BLG504.28,89684,17:58:22.69,-27:27:07.6,2456454.081,2013-06-10.58,23.398,0.647,1.779,0.625,0.833,16.887,17.085,269.5945416666666,-27.452111111111112
2013-BLG-0683,BLG505.12,36728,17:57:49.18,-29:18:30.0,2456428.482,2013-05-15.98,16.527,1.125,1.265,0.255,1.0,18.809,18.809,269.45491666666663,-29.308333333333334
2013-BLG-0684,BLG506.12,135221,17:57:11.80,-30:37:38.9,2456429.208,2013-05-16.71,29.564,0.462,2.335,0.921,1.0,19.884,19.884,269.2991666666666,-30.627472222222224
2013-BLG-0685,BLG506.17,80517,18:00:24.43,-30:11:49.6,2456433.776,2013-05-21.28,24.505,1.872,1.073,0.077,1.0,15.785,15.785,270.10179166666666,-30.197111111111113
2013-BLG-0686,BLG506.26,43898,17:59:54.78,-29:50:29.5,2456418.05,2013-05-05.55,16.656,0.548,2.023,0.765,1.0,19.537,19.537,269.97825,-29.841527777777777
2013-BLG-0687,BLG507.32,62227,17:55:32.40,-31:10:37.3,2456436.031,2013-05-23.53,83.718,1.021,1.327,0.307,1.0,18.687,18.687,268.885,-31.17702777777778
2013-BLG-0688,BLG508.16,30072,17:54:48.78,-32:56:20.7,2456428.492,2013-05-15.99,29.475,0.504,2.17,0.841,0.36,18.394,19.505,268.7032499999999,-32.93908333333333
2013-BLG-0689,BLG511.07,115218,18:00:51.36,-27:51:19.0,2456434.069,2013-05-21.57,28.446,0.167,6.041,1.953,0.123,17.952,20.224,270.214,-27.85527777777778
2013-BLG-0690,BLG511.10,198250,18:04:05.91,-27:24:00.1,2456412.004,2013-04-29.50,18.419,1.354,1.172,0.173,1.0,18.179,18.179,271.02462499999996,-27.400027777777776
2013-BLG-0691,BLG514.23,65630,18:01:55.19,-30:51:07.6,2456409.764,2013-04-27.26,9.315,0.723,1.641,0.538,1.0,18.765,18.765,270.4799583333333,-30.852111111111114
2013-BLG-0692,BLG523.18,72530,18:16:06.66,-27:11:06.0,2456428.537,2013-05-16.04,19.879,0.053,18.816,3.186,0.896,18.009,18.129,274.02774999999997,-27.185
2013-BLG-0693,BLG523.24,9812,18:12:05.91,-27:19:29.3,2456412.374,2013-04-29.87,11.971,0.358,2.926,1.166,1.0,19.757,19.757,273.02462499999996,-27.324805555555557
2013-BLG-0694,BLG523.30,98760,18:13:11.52,-27:02:54.5,2456430.553,2013-05-18.05,69.883,0.085,11.858,2.685,0.053,18.186,21.379,273.29799999999994,-27.048472222222223
2013-BLG-0695,BLG525.14,17521,18:13:04.26,-29:59:39.2,2456439.695,2013-05-27.20,66.944,0.025,39.606,3.994,0.715,19.993,20.357,273.2677499999999,-29.994222222222223
2013-BLG-0696,BLG526.31,28002,18:13:05.37,-30:42:51.9,2456421.835,2013-05-09.34,8.017,0.284,3.622,1.397,0.247,17.798,19.318,273.27237499999995,-30.714416666666665
2013-BLG-0697,BLG534.03,93359,17:52:26.49,-31:28:28.7,2456445.111,2013-06-01.61,54.772,0.375,2.807,1.121,0.546,19.467,20.124,268.110375,-31.474638888888887
2013-BLG-0698,BLG611.29,176630,17:35:20.91,-26:34:08.4,2456425.457,2013-05-12.96,10.383,0.586,1.918,0.707,1.0,19.537,19.537,263.83712499999996,-26.569
2013-BLG-0699,BLG617.05,8156,17:15:31.67,-30:16:59.5,2456436.903,2013-05-24.40,29.619,0.062,16.153,3.021,1.0,20.043,20.043,258.8819583333333,-30.283194444444444
2013-BLG-0700,BLG624.20,67745,17:40:47.25,-21:30:47.6,2456429.033,2013-05-16.53,32.088,0.216,4.719,1.685,0.587,19.185,19.763,265.196875,-21.513222222222222
2013-BLG-0701,BLG625.06,79412,17:38:56.05,-23:16:43.6,2456415.529,2013-05-03.03,16.214,0.354,2.957,1.177,1.0,20.122,20.122,264.7335416666666,-23.278777777777776
2013-BLG-0702,BLG632.09,127659,17:47:21.25,-23:39:05.0,2456422.38,2013-05-09.88,9.157,0.499,2.186,0.849,1.0,18.193,18.193,266.83854166666663,-23.65138888888889
2013-BLG-0703,BLG501.18,38375,17:54:21.23,-29:37:00.1,2456429.199,2013-05-16.70,25.03,0.141,7.144,2.135,0.809,18.983,19.213,268.5884583333333,-29.616694444444445
2013-BLG-0704,BLG515.27,115557,18:04:33.83,-31:55:27.9,2456419.774,2013-05-07.27,10.701,0.415,2.56,1.021,1.0,20.337,20.337,271.1409583333333,-31.92441666666667
2013-BLG-0705,BLG580.19,111210,18:09:39.44,-25:19:30.9,2456425.192,2013-05-12.69,22.003,0.138,7.318,2.161,0.112,18.847,21.222,272.4143333333333,-25.32525
2013-BLG-0706,BLG611.07,45180,17:33:35.60,-27:40:43.4,2456419.87,2013-05-07.37,5.981,0.671,1.731,0.596,1.0,20.218,20.218,263.3983333333333,-27.678722222222223
2013-BLG-0707,BLG637.02,92220,17:51:54.99,-21:59:05.0,2456426.352,2013-05-13.85,50.188,1.873,1.073,0.077,1.0,17.003,17.003,267.97912499999995,-21.984722222222224
2013-BLG-0708,BLG637.05,52254,17:50:04.13,-22:03:18.1,2456433.665,2013-05-21.16,51.766,0.169,5.991,1.944,0.667,19.98,20.419,267.5172083333333,-22.055027777777777
2013-BLG-0709,BLG660.22,27376,17:45:22.60,-32:45:14.4,2456423.798,2013-05-11.30,18.578,0.017,60.348,4.452,1.0,20.526,20.526,266.34416666666664,-32.754
2013-BLG-0710,BLG501.21,61972,17:51:58.75,-29:43:31.2,2456472.697,2013-06-29.20,35.134,1.22,1.22,0.216,1.0,16.879,16.879,267.9947916666667,-29.72533333333333
2013-BLG-0711,BLG504.14,72734,17:56:09.92,-28:09:39.1,2456428.427,2013-05-15.93,4.056,0.179,5.641,1.878,1.0,15.444,15.444,269.0413333333333,-28.16086111111111
2013-BLG-0712,BLG508.07,136991,17:55:03.62,-33:15:22.8,2456421.689,2013-05-09.19,11.432,0.735,1.621,0.525,1.0,19.588,19.588,268.7650833333333,-33.25633333333333
2013-BLG-0713,BLG514.28,53090,18:04:01.50,-30:38:43.8,2456427.204,2013-05-14.70,289.97,0.013,78.641,4.739,0.04,20.244,23.726,271.00624999999997,-30.6455
2013-BLG-0714,BLG534.26,98078,17:53:51.54,-30:38:17.4,2456466.773,2013-06-23.27,23.801,0.486,2.235,0.873,0.903,16.435,16.546,268.4647499999999,-30.638166666666667
2013-BLG-0715,BLG588.30,82444,18:08:10.15,-32:26:03.8,2456419.43,2013-05-06.93,16.103,0.545,2.032,0.77,1.0,19.729,19.729,272.04229166666664,-32.43438888888888
2013-BLG-0716,BLG502.19,47035,17:53:15.62,-33:29:04.3,2456442.167,2013-05-29.67,12.299,0.761,1.584,0.5,1.0,15.536,15.536,268.3150833333333,-33.48452777777778
2013-BLG-0717,BLG505.27,139675,17:58:48.96,-28:45:34.3,2456434.298,2013-05-21.80,20.509,0.821,1.506,0.445,0.162,15.381,17.359,269.70399999999995,-28.759527777777777
2013-BLG-0718,BLG508.28,71096,17:58:09.99,-32:34:55.0,2456416.179,2013-05-03.68,8.577,0.723,1.64,0.537,1.0,17.83,17.83,269.54162499999995,-32.581944444444446
