Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2011-BLG-0144,BLG511.08,65213,18:05:53.88,-27:30:17.6,2455652.096,2011-03-31.60,28.951,0.47,2.299,0.904,0.441,17.955,18.845,271.4744999999999,-27.50488888888889
2011-BLG-0145,BLG511.14,3852,18:01:49.64,-27:39:11.1,2455643.084,2011-03-22.58,63.236,0.183,5.541,1.859,0.259,19.813,21.282,270.4568333333333,-27.65308333333333
2011-BLG-0146,BLG512.12,229145,18:02:51.53,-28:38:43.9,2455640.036,2011-03-19.54,12.039,0.115,8.766,2.357,1.0,19.662,19.662,270.7147083333333,-28.645527777777776
2011-BLG-0147,BLG534.03,3875,17:52:48.14,-31:39:19.5,2455665.676,2011-04-14.18,20.922,1.148,1.253,0.245,1.0,16.747,16.747,268.2005833333333,-31.655416666666664
2011-BLG-0148,BLG500.22,84660,17:51:07.32,-28:30:15.4,2455646.042,2011-03-25.54,41.482,0.456,2.359,0.932,1.0,20.113,20.113,267.7805,-28.504277777777776
2011-BLG-0149,BLG501.04,24231,17:52:10.07,-30:17:44.8,2455638.503,2011-03-18.00,5.078,0.924,1.402,0.367,1.0,18.525,18.525,268.04195833333335,-30.29577777777778
2011-BLG-0150,BLG501.08,96409,17:54:47.55,-29:54:01.6,2455642.374,2011-03-21.87,23.664,0.26,3.947,1.491,0.388,19.077,20.106,268.69812499999995,-29.900444444444442
2011-BLG-0151,BLG504.05,12897,17:57:04.59,-28:31:26.9,2455643.295,2011-03-22.80,7.62,0.05,19.974,3.251,0.148,18.525,20.599,269.269125,-28.52413888888889
2011-BLG-0152,BLG504.14,134426,17:55:58.57,-28:08:09.6,2455649.632,2011-03-29.13,20.557,0.454,2.369,0.936,0.19,17.822,19.624,268.99404166666665,-28.136
2011-BLG-0153,BLG505.11,20055,17:58:34.09,-29:24:18.4,2455663.22,2011-04-11.72,27.975,0.434,2.463,0.979,0.857,13.714,13.881,269.6420416666666,-29.40511111111111
2011-BLG-0154,BLG505.13,93200,17:56:51.66,-29:17:59.8,2455640.689,2011-03-20.19,14.909,0.578,1.94,0.72,1.0,19.433,19.433,269.21524999999997,-29.299944444444446
2011-BLG-0155,BLG505.14,105800,17:55:59.74,-29:30:47.9,2455727.546,2011-06-15.05,64.172,1.435,1.149,0.151,1.0,13.801,13.801,268.9989166666666,-29.513305555555554
2011-BLG-0156,BLG505.18,31018,17:59:58.33,-29:01:50.3,2455640.001,2011-03-19.50,11.684,0.823,1.504,0.443,1.0,18.585,18.585,269.99304166666667,-29.030638888888888
2011-BLG-0157,BLG506.13,46372,17:56:49.37,-30:41:55.4,2455668.304,2011-04-16.80,52.229,0.51,2.148,0.83,0.519,19.093,19.804,269.20570833333335,-30.698722222222223
2011-BLG-0158,BLG506.18,157845,17:59:27.19,-30:17:21.9,2455645.504,2011-03-25.00,6.942,0.868,1.455,0.407,1.0,18.748,18.748,269.86329166666667,-30.289416666666668
2011-BLG-0159,BLG511.03,24037,18:03:55.22,-27:49:43.2,2455642.658,2011-03-22.16,8.129,0.413,2.576,1.027,0.421,18.396,19.334,270.9800833333333,-27.828666666666667
2011-BLG-0160,BLG511.17,76129,18:05:52.34,-27:10:27.5,2455647.464,2011-03-26.96,19.878,0.498,2.192,0.852,0.504,18.288,19.031,271.4680833333333,-27.174305555555556
2011-BLG-0161,BLG511.23,114585,18:01:17.48,-27:18:19.2,2455697.403,2011-05-15.90,56.897,1.516,1.13,0.132,1.0,16.616,16.616,270.3228333333333,-27.305333333333333
2011-BLG-0162,BLG512.20,166657,18:03:40.38,-28:20:35.6,2455641.915,2011-03-21.41,2.455,0.374,2.813,1.123,1.0,19.814,19.814,270.91824999999994,-28.34322222222222
2011-BLG-0163,BLG514.31,72551,18:01:53.87,-30:30:21.1,2455654.637,2011-04-03.14,19.668,0.252,4.058,1.521,0.53,18.443,19.132,270.4744583333333,-30.505861111111113
2011-BLG-0164,BLG514.31,150695,18:01:32.27,-30:31:09.7,2455640.396,2011-03-19.90,15.964,0.0,99502.0,12.495,0.116,19.454,21.795,270.38445833333327,-30.51936111111111
2011-BLG-0165,BLG534.27,119298,17:53:07.99,-30:33:28.6,2455643.276,2011-03-22.78,28.458,0.333,3.129,1.239,0.518,19.516,20.229,268.2832916666666,-30.557944444444445
2011-BLG-0166,BLG611.09,92402,17:37:37.60,-27:16:43.8,2455637.176,2011-03-16.68,6.871,0.996,1.344,0.321,1.0,18.682,18.682,264.40666666666664,-27.27883333333333
2011-BLG-0167,BLG611.21,154992,17:35:17.67,-27:08:32.0,2455641.076,2011-03-20.58,0.774,0.001,1549.5,7.975,1.0,19.817,19.817,263.82362499999994,-27.142222222222223
2011-BLG-0168,BLG500.02,12602,17:53:43.05,-29:08:45.8,2455690.112,2011-05-08.61,25.443,0.353,2.96,1.178,0.794,16.551,16.802,268.42937499999994,-29.146055555555556
2011-BLG-0169,BLG500.02,122171,17:53:15.69,-29:09:47.2,2455653.471,2011-04-01.97,5.254,0.661,1.75,0.608,1.0,16.516,16.516,268.31537499999996,-29.16311111111111
2011-BLG-0170,BLG500.05,21369,17:51:30.22,-29:02:03.7,2455868.865,2011-11-03.37,144.119,0.305,3.395,1.327,1.0,17.928,17.928,267.8759166666667,-29.034361111111114
2011-BLG-0171,BLG501.06,3210,17:50:43.68,-30:26:51.3,2455644.491,2011-03-23.99,1.595,0.0,100471.0,12.505,1.0,20.526,20.526,267.68199999999996,-30.447583333333334
2011-BLG-0172,BLG501.18,4878,17:54:22.50,-29:50:01.8,2455670.223,2011-04-18.72,66.355,0.024,41.534,4.046,0.599,19.477,20.033,268.59374999999994,-29.83383333333333
2011-BLG-0173,BLG504.12,176918,17:57:15.78,-28:14:01.9,2455689.214,2011-05-07.71,26.942,0.946,1.383,0.352,1.0,15.826,15.826,269.31575,-28.23386111111111
2011-BLG-0174,BLG505.03,211709,17:58:05.28,-29:39:42.2,2455650.07,2011-03-29.57,156.217,0.01,97.381,4.971,0.037,19.554,23.133,269.52199999999993,-29.66172222222222
2011-BLG-0175,BLG505.26,66089,17:59:51.51,-28:49:28.9,2455646.794,2011-03-26.29,31.05,0.191,5.297,1.81,0.289,19.623,20.97,269.96462499999996,-28.824694444444443
2011-BLG-0176,BLG506.05,189290,17:56:27.53,-30:49:31.0,2455665.542,2011-04-14.04,17.287,1.863,1.074,0.078,1.0,17.606,17.606,269.1147083333333,-30.825277777777778
2011-BLG-0177,BLG506.08,22540,18:00:37.93,-30:34:16.7,2455645.149,2011-03-24.65,3.004,0.0,31739.0,11.254,1.0,19.433,19.433,270.15804166666663,-30.571305555555554
2011-BLG-0178,BLG506.16,71936,17:54:38.13,-30:42:07.0,2455651.35,2011-03-30.85,11.141,0.378,2.788,1.113,1.0,19.092,19.092,268.65887499999997,-30.701944444444443
2011-BLG-0179,BLG512.13,224290,18:02:02.79,-28:38:09.0,2455646.804,2011-03-26.30,4.779,1.252,1.208,0.205,1.0,17.564,17.564,270.511625,-28.635833333333334
2011-BLG-0180,BLG513.13,78889,18:02:18.86,-30:08:10.3,2455640.516,2011-03-20.02,12.863,0.97,1.364,0.337,1.0,18.838,18.838,270.5785833333333,-30.136194444444445
2011-BLG-0181,BLG514.05,150759,18:02:14.86,-31:25:18.3,2455648.972,2011-03-28.47,9.262,1.013,1.332,0.311,1.0,17.939,17.939,270.56191666666666,-31.421750000000003
2011-BLG-0182,BLG534.12,55927,17:51:56.42,-31:09:23.1,2455644.717,2011-03-24.22,5.589,0.522,2.106,0.809,1.0,19.943,19.943,267.9850833333333,-31.156416666666665
2011-BLG-0183,BLG534.31,59152,17:50:35.08,-30:34:28.3,2455668.786,2011-04-17.29,20.64,0.788,1.547,0.474,0.514,17.374,18.096,267.6461666666666,-30.574527777777778
2011-BLG-0184,BLG611.17,111695,17:37:59.41,-27:07:35.4,2455644.515,2011-03-24.02,0.389,0.0,3930.1,8.986,1.0,18.93,18.93,264.4975416666666,-27.1265
2011-BLG-0185,BLG500.03,100257,17:52:45.12,-28:56:28.4,2455650.483,2011-03-29.98,1.647,0.579,1.938,0.718,1.0,20.215,20.215,268.188,-28.941222222222223
2011-BLG-0186,BLG500.04,31327,17:52:17.80,-29:02:21.5,2455647.945,2011-03-27.45,6.227,0.021,47.35,4.188,0.294,19.408,20.738,268.07416666666666,-29.039305555555558
2011-BLG-0187,BLG500.08,199849,17:54:30.03,-28:39:14.4,2455659.2,2011-04-07.70,8.715,0.445,2.409,0.955,1.0,16.626,16.626,268.62512499999997,-28.654
2011-BLG-0188,BLG501.13,75927,17:51:15.23,-29:53:50.8,2455682.549,2011-05-01.05,91.038,0.239,4.271,1.576,0.37,18.896,19.977,267.8134583333333,-29.897444444444442
2011-BLG-0189,BLG501.16,59694,17:48:48.71,-30:00:51.6,2455652.745,2011-04-01.25,12.588,0.461,2.339,0.923,1.0,19.441,19.441,267.2029583333333,-30.014333333333333
2011-BLG-0190,BLG501.18,20707,17:54:22.88,-29:41:31.6,2455674.892,2011-04-23.39,22.002,1.208,1.226,0.221,1.0,15.904,15.904,268.59533333333326,-29.69211111111111
2011-BLG-0191,BLG501.19,173555,17:53:09.48,-29:49:10.6,2455660.773,2011-04-09.27,96.359,0.202,5.037,1.755,0.038,17.662,21.216,268.2894999999999,-29.81961111111111
2011-BLG-0192,BLG501.20,62219,17:52:43.84,-29:44:17.5,2455668.571,2011-04-17.07,27.567,0.35,2.989,1.189,0.246,16.657,18.178,268.18266666666665,-29.738194444444446
2011-BLG-0193,BLG501.23,69168,17:50:22.87,-29:45:53.8,2455660.918,2011-04-09.42,33.848,1.879,1.073,0.076,1.0,16.344,16.344,267.59529166666664,-29.764944444444446
2011-BLG-0194,BLG504.03,29190,17:58:28.00,-28:26:39.1,2455649.711,2011-03-29.21,28.947,0.56,1.988,0.746,1.0,19.868,19.868,269.6166666666666,-28.444194444444445
2011-BLG-0195,BLG504.13,168210,17:56:33.31,-28:17:30.3,2455688.003,2011-05-06.50,28.304,0.789,1.545,0.473,0.444,16.32,17.202,269.13879166666663,-28.29175
2011-BLG-0196,BLG505.03,195224,17:57:58.20,-29:44:23.7,2455655.342,2011-04-03.84,12.998,0.437,2.447,0.972,1.0,19.991,19.991,269.49249999999995,-29.739916666666666
2011-BLG-0197,BLG505.28,9261,17:58:30.10,-28:51:13.0,2455652.787,2011-04-01.29,22.104,1.124,1.266,0.256,1.0,19.004,19.004,269.6254166666666,-28.853611111111114
2011-BLG-0198,BLG506.15,45515,17:55:26.35,-30:41:28.5,2455647.202,2011-03-26.70,4.823,0.758,1.587,0.502,1.0,19.248,19.248,268.85979166666664,-30.69125
2011-BLG-0199,BLG506.16,115092,17:54:22.07,-30:33:39.5,2455655.896,2011-04-04.40,10.014,0.015,64.863,4.53,0.707,19.461,19.837,268.59195833333325,-30.560972222222222
2011-BLG-0200,BLG506.30,140367,17:56:41.39,-29:53:32.2,2455653.395,2011-04-01.90,7.593,0.59,1.909,0.702,1.0,20.023,20.023,269.1724583333333,-29.892277777777778
2011-BLG-0201,BLG511.12,71245,18:03:02.08,-27:30:18.0,2455665.442,2011-04-13.94,36.484,0.277,3.709,1.423,1.0,19.801,19.801,270.75866666666667,-27.505
2011-BLG-0202,BLG511.14,111454,18:01:32.46,-27:32:39.7,2455647.276,2011-03-26.78,3.375,1.055,1.305,0.289,1.0,18.165,18.165,270.38525,-27.54436111111111
2011-BLG-0203,BLG512.04,174,18:03:24.95,-29:12:48.3,2455673.882,2011-04-22.38,35.223,0.897,1.426,0.385,1.0,15.212,15.212,270.8539583333333,-29.213416666666667
2011-BLG-0204,BLG512.19,131074,18:04:22.29,-28:31:53.5,2455648.201,2011-03-27.70,4.168,1.222,1.22,0.216,1.0,18.28,18.28,271.09287499999994,-28.531527777777775
2011-BLG-0205,BLG512.27,113705,18:04:30.63,-28:00:18.6,2455651.634,2011-03-31.13,5.845,0.973,1.362,0.335,1.0,18.628,18.628,271.1276249999999,-28.005166666666668
2011-BLG-0206,BLG513.21,71074,18:03:10.47,-29:36:25.1,2455656.645,2011-04-05.14,7.118,0.043,23.165,3.412,0.647,18.831,19.304,270.79362499999996,-29.606972222222225
2011-BLG-0207,BLG514.18,44733,18:05:29.39,-30:59:57.1,2455656.009,2011-04-04.51,19.766,1.037,1.317,0.299,1.0,18.799,18.799,271.37245833333327,-30.999194444444445
2011-BLG-0208,BLG534.13,42939,17:51:14.30,-31:13:37.1,2455648.557,2011-03-28.06,11.084,0.602,1.88,0.685,1.0,19.488,19.488,267.80958333333336,-31.22697222222222
2011-BLG-0209,BLG534.18,182482,17:53:46.67,-30:49:02.7,2455650.63,2011-03-30.13,3.938,1.328,1.18,0.18,1.0,17.979,17.979,268.44445833333333,-30.817416666666666
2011-BLG-0210,BLG534.24,50666,17:49:42.04,-30:47:51.2,2455729.524,2011-06-17.02,89.281,0.91,1.415,0.377,1.0,18.155,18.155,267.4251666666666,-30.797555555555558
2011-BLG-0211,BLG611.26,113112,17:37:21.31,-26:40:02.7,2455677.203,2011-04-25.70,26.757,0.243,4.207,1.56,1.0,18.804,18.804,264.3387916666666,-26.667416666666668
2011-BLG-0212,BLG501.28,10875,17:52:53.59,-29:24:57.8,2455662.262,2011-04-10.76,15.862,0.351,2.979,1.185,0.291,18.969,20.309,268.2232916666666,-29.416055555555555
2011-BLG-0213,BLG512.29,71222,18:03:10.19,-28:11:21.2,2455675.088,2011-04-23.59,14.043,1.016,1.33,0.31,1.0,17.348,17.348,270.7924583333333,-28.189222222222224
2011-BLG-0214,BLG513.08,88093,18:05:52.99,-29:52:49.6,2455684.205,2011-05-02.71,52.122,1.06,1.302,0.287,1.0,18.203,18.203,271.4707916666666,-29.880444444444446
2011-BLG-0215,BLG611.11,88622,17:36:16.92,-27:11:55.8,2455655.905,2011-04-04.41,48.452,0.007,143.1,5.389,0.04,19.541,23.029,264.0705,-27.198833333333333
2011-BLG-0216,BLG505.06,164177,17:55:59.03,-29:35:25.5,2455674.827,2011-04-23.33,40.608,1.011,1.334,0.313,1.0,18.749,18.749,268.9959583333333,-29.590416666666666
2011-BLG-0217,BLG505.07,211797,17:55:11.11,-29:36:59.9,2455678.982,2011-04-27.48,18.701,1.209,1.225,0.22,1.0,16.975,16.975,268.7962916666666,-29.61663888888889
2011-BLG-0218,BLG506.02,145789,17:58:40.61,-30:47:26.8,2455665.66,2011-04-14.16,18.11,0.233,4.38,1.604,1.0,19.591,19.591,269.66920833333324,-30.79077777777778
2011-BLG-0219,BLG511.09,166985,18:04:56.64,-27:32:44.2,2455670.206,2011-04-18.71,45.445,0.645,1.781,0.627,0.438,18.465,19.362,271.236,-27.545611111111114
2011-BLG-0220,BLG513.19,530,18:04:52.17,-29:49:46.4,2455654.583,2011-04-03.08,0.401,0.0,5015.7,9.251,1.0,17.682,17.682,271.217375,-29.829555555555554
2011-BLG-0221,BLG534.11,72264,17:52:36.28,-31:08:45.3,2455722.169,2011-06-09.67,86.648,0.087,11.56,2.657,0.251,18.067,19.565,268.15116666666665,-31.145916666666665
2011-BLG-0222,BLG611.08,68996,17:38:23.60,-27:11:27.1,2455658.165,2011-04-06.67,10.698,0.056,17.818,3.127,1.0,20.392,20.392,264.5983333333333,-27.19086111111111
2011-BLG-0223,BLG611.19,75377,17:37:00.94,-26:54:59.1,2455758.551,2011-07-16.05,190.745,1.568,1.119,0.122,1.0,17.25,17.25,264.25391666666667,-26.916416666666667
2011-BLG-0224,BLG611.23,85130,17:34:11.24,-26:52:11.7,2455669.49,2011-04-17.99,92.887,0.231,4.408,1.611,0.125,19.345,21.605,263.54683333333327,-26.86991666666667
2011-BLG-0225,BLG504.19,213654,17:58:42.20,-27:42:47.0,2455667.483,2011-04-15.98,29.15,0.363,2.891,1.153,0.234,18.851,20.426,269.6758333333333,-27.713055555555556
2011-BLG-0226,BLG505.24,87900,17:55:26.53,-29:00:06.0,2455703.303,2011-05-21.80,52.842,0.811,1.519,0.454,1.0,18.422,18.422,268.8605416666666,-29.001666666666665
2011-BLG-0227,BLG512.21,110629,18:03:11.06,-28:19:20.7,2455669.864,2011-04-18.36,26.169,1.85,1.076,0.079,1.0,17.286,17.286,270.7960833333333,-28.322416666666665
2011-BLG-0228,BLG611.03,136009,17:35:57.15,-27:34:39.3,2455690.041,2011-05-08.54,35.38,0.832,1.494,0.436,1.0,18.809,18.809,263.98812499999997,-27.577583333333333
2011-BLG-0229,BLG501.01,28090,17:54:20.92,-30:13:27.4,2455660.911,2011-04-09.41,4.32,0.578,1.94,0.719,1.0,18.733,18.733,268.58716666666663,-30.224277777777775
2011-BLG-0230,BLG501.07,53328,17:49:37.88,-30:26:08.5,2455686.795,2011-05-05.29,55.778,0.119,8.468,2.319,1.0,20.201,20.201,267.40783333333326,-30.435694444444444
2011-BLG-0231,BLG504.05,221047,17:56:34.90,-28:22:54.4,2455681.393,2011-04-29.89,33.927,0.376,2.797,1.117,0.284,18.385,19.751,269.1454166666667,-28.381777777777778
2011-BLG-0232,BLG504.28,157548,17:58:14.42,-27:25:13.2,2455661.259,2011-04-09.76,8.52,0.289,3.563,1.38,1.0,20.247,20.247,269.56008333333324,-27.420333333333335
2011-BLG-0233,BLG505.24,86728,17:55:28.05,-28:59:33.7,2455658.744,2011-04-07.24,4.032,0.027,37.198,3.926,0.151,18.608,20.662,268.866875,-28.992694444444446
2011-BLG-0234,BLG506.25,117373,17:54:20.93,-30:13:27.4,2455660.989,2011-04-09.49,7.206,0.277,3.714,1.425,0.344,18.733,19.892,268.58720833333325,-30.224277777777775
2011-BLG-0235,BLG511.12,12163,18:03:18.22,-27:34:52.6,2455675.96,2011-04-24.46,64.6,0.038,26.533,3.559,0.051,18.155,21.393,270.8259166666666,-27.58127777777778
2011-BLG-0236,BLG512.28,126113,18:03:38.67,-28:13:38.2,2455657.529,2011-04-06.03,1.69,0.701,1.677,0.562,1.0,19.074,19.074,270.91112499999997,-28.227277777777775
2011-BLG-0237,BLG611.01,10903,17:37:53.96,-27:41:17.6,2455658.986,2011-04-07.49,1.338,0.239,4.273,1.577,1.0,20.352,20.352,264.4748333333333,-27.688222222222223
2011-BLG-0238,BLG611.13,89484,17:34:53.17,-27:10:14.4,2455695.437,2011-05-13.94,79.032,0.279,3.685,1.416,1.0,20.205,20.205,263.7215416666666,-27.17066666666667
2011-BLG-0239,BLG504.06,63465,17:56:10.37,-28:34:06.9,2455653.386,2011-04-01.89,20.986,0.861,1.463,0.413,1.0,19.521,19.521,269.0432083333333,-28.568583333333333
2011-BLG-0240,BLG505.19,76460,17:59:05.56,-29:08:58.6,2455659.786,2011-04-08.29,7.271,0.036,27.586,3.602,0.082,18.99,21.712,269.77316666666667,-29.14961111111111
2011-BLG-0241,BLG514.12,95377,18:03:10.18,-31:11:22.0,2455726.405,2011-06-13.90,40.663,0.852,1.472,0.42,0.756,15.7,16.004,270.79241666666667,-31.189444444444444
2011-BLG-0242,BLG534.30,33280,17:51:25.27,-30:27:23.3,2455664.689,2011-04-13.19,19.345,0.174,5.802,1.909,0.224,19.732,21.355,267.8552916666667,-30.45647222222222
2011-BLG-0243,BLG500.02,97235,17:53:34.76,-28:57:42.7,2455713.822,2011-06-01.32,27.318,0.698,1.683,0.565,1.0,16.71,16.71,268.3948333333333,-28.961861111111112
2011-BLG-0244,BLG500.03,95590,17:52:46.00,-28:58:58.5,2455663.494,2011-04-11.99,2.823,0.29,3.56,1.379,1.0,20.188,20.188,268.19166666666666,-28.982916666666664
2011-BLG-0245,BLG501.05,1681,17:51:25.26,-30:27:23.3,2455664.897,2011-04-13.40,12.461,0.266,3.853,1.464,0.359,19.515,20.627,267.85524999999996,-30.45647222222222
2011-BLG-0246,BLG506.07,134246,17:55:11.05,-30:51:40.3,2455669.688,2011-04-18.19,14.389,1.144,1.256,0.247,1.0,18.882,18.882,268.79604166666667,-30.861194444444447
2011-BLG-0247,BLG512.12,57831,18:03:09.61,-28:53:41.1,2455663.085,2011-04-11.59,0.622,1.712,1.094,0.098,1.0,15.223,15.223,270.79004166666664,-28.89475
2011-BLG-0248,BLG512.15,208811,18:00:37.96,-28:41:41.7,2455724.819,2011-06-12.32,34.3,2.21,1.045,0.048,1.0,16.774,16.774,270.15816666666666,-28.694916666666668
2011-BLG-0249,BLG534.09,159788,17:53:44.04,-31:10:41.6,2455666.806,2011-04-15.31,2.24,0.94,1.388,0.356,1.0,16.082,16.082,268.4335,-31.178222222222225
2011-BLG-0250,BLG534.24,50427,17:49:42.07,-30:47:50.7,2455730.006,2011-06-17.51,56.602,1.65,1.104,0.107,1.0,17.278,17.278,267.4252916666666,-30.797416666666667
2011-BLG-0251,BLG611.17,68000,17:38:14.18,-27:08:10.1,2455781.406,2011-08-07.91,63.017,0.057,17.488,3.107,0.718,15.628,15.989,264.5590833333333,-27.136138888888887
2011-BLG-0252,BLG504.03,90805,17:58:19.37,-28:25:29.8,2455664.717,2011-04-13.22,1.896,0.401,2.645,1.056,1.0,20.11,20.11,269.58070833333323,-28.424944444444446
2011-BLG-0253,BLG511.02,16558,18:04:37.54,-27:51:34.1,2455666.698,2011-04-15.20,7.592,1.029,1.322,0.303,1.0,18.209,18.209,271.15641666666664,-27.859472222222223
2011-BLG-0254,BLG511.23,54543,18:01:42.57,-27:12:31.1,2455666.496,2011-04-15.00,62.235,0.018,56.459,4.379,0.037,19.69,23.262,270.427375,-27.20863888888889
2011-BLG-0255,BLG512.12,60498,18:03:15.29,-28:53:53.8,2455676.677,2011-04-25.18,19.731,0.933,1.394,0.361,1.0,18.972,18.972,270.8137083333333,-28.89827777777778
2011-BLG-0256,BLG534.28,74952,17:52:38.18,-30:33:09.1,2455666.548,2011-04-15.05,1.976,1.352,1.173,0.173,1.0,16.99,16.99,268.15908333333334,-30.55252777777778
2011-BLG-0257,BLG505.20,70403,17:58:20.03,-29:08:48.8,2455665.38,2011-04-13.88,3.889,0.678,1.718,0.587,1.0,18.024,18.024,269.5834583333333,-29.14688888888889
2011-BLG-0258,BLG511.19,30344,18:04:42.03,-27:10:23.2,2455671.431,2011-04-19.93,7.545,1.842,1.077,0.08,1.0,15.22,15.22,271.175125,-27.173111111111112
2011-BLG-0259,BLG512.22,190032,18:02:10.03,-28:29:26.5,2455683.407,2011-05-01.91,18.507,0.822,1.505,0.444,0.255,16.714,18.197,270.54179166666665,-28.490694444444447
2011-BLG-0260,BLG534.21,67060,17:52:01.11,-30:54:59.4,2455698.393,2011-05-16.89,29.664,0.127,7.951,2.251,0.801,18.296,18.538,268.004625,-30.9165
2011-BLG-0261,BLG611.31,139573,17:33:57.73,-26:44:59.6,2455673.506,2011-04-22.01,21.895,0.421,2.53,1.008,0.374,19.381,20.45,263.4905416666666,-26.74988888888889
2011-BLG-0262,BLG501.09,139791,17:54:03.57,-29:59:55.7,2455663.95,2011-04-12.45,11.865,0.069,14.592,2.91,0.176,19.259,21.145,268.51487499999996,-29.998805555555556
2011-BLG-0263,BLG504.05,224805,17:56:34.85,-28:22:54.2,2455681.351,2011-04-29.85,38.636,0.285,3.614,1.395,0.628,19.274,19.779,269.1452083333333,-28.381722222222223
2011-BLG-0264,BLG504.13,111555,17:56:49.23,-28:16:28.7,2455672.523,2011-04-21.02,5.898,0.437,2.451,0.974,0.516,18.642,19.361,269.20512499999995,-28.274638888888887
2011-BLG-0265,BLG504.29,40131,17:57:47.72,-27:23:40.3,2455758.923,2011-07-16.42,58.304,0.127,7.928,2.248,1.0,17.31,17.31,269.4488333333333,-27.39452777777778
2011-BLG-0266,BLG505.02,5385,17:59:17.82,-29:48:02.4,2455694.453,2011-05-12.95,14.631,0.664,1.745,0.604,1.0,15.559,15.559,269.82425,-29.800666666666668
2011-BLG-0267,BLG505.04,105314,17:57:35.79,-29:36:08.5,2455681.419,2011-04-29.92,13.395,0.204,4.976,1.742,1.0,18.878,18.878,269.39912499999997,-29.60236111111111
2011-BLG-0268,BLG505.14,70746,17:56:13.53,-29:25:21.9,2455667.863,2011-04-16.36,5.18,0.451,2.382,0.942,1.0,20.348,20.348,269.056375,-29.42275
2011-BLG-0269,BLG506.15,115300,17:55:07.87,-30:45:03.2,2455665.694,2011-04-14.19,11.855,1.031,1.32,0.302,1.0,18.863,18.863,268.78279166666664,-30.750888888888888
2011-BLG-0270,BLG506.19,105807,17:58:54.82,-30:18:54.2,2455673.755,2011-04-22.25,8.207,0.217,4.689,1.678,1.0,19.764,19.764,269.7284166666666,-30.315055555555556
2011-BLG-0271,BLG506.22,155797,17:56:32.13,-30:09:57.6,2455689.613,2011-05-08.11,12.782,1.116,1.27,0.259,1.0,16.635,16.635,269.133875,-30.165999999999997
2011-BLG-0272,BLG506.24,91816,17:55:10.73,-30:24:33.6,2455686.623,2011-05-05.12,36.567,0.284,3.624,1.398,1.0,20.309,20.309,268.79470833333335,-30.409333333333333
2011-BLG-0273,BLG511.03,81774,18:03:49.29,-27:44:06.5,2455680.471,2011-04-28.97,4.331,0.518,2.119,0.815,1.0,17.449,17.449,270.95537499999995,-27.73513888888889
2011-BLG-0274,BLG512.24,111495,18:00:48.13,-28:35:37.0,2455701.404,2011-05-19.90,36.029,0.756,1.591,0.504,0.265,17.141,18.581,270.2005416666666,-28.59361111111111
2011-BLG-0275,BLG534.03,93028,17:52:31.92,-31:29:22.0,2455667.963,2011-04-16.46,16.219,1.129,1.263,0.253,1.0,19.039,19.039,268.133,-31.489444444444445
2011-BLG-0276,BLG534.29,113555,17:51:50.52,-30:35:21.1,2455668.478,2011-04-16.98,1.277,0.633,1.807,0.643,1.0,18.617,18.617,267.9605,-30.589194444444445
2011-BLG-0277,BLG611.29,111364,17:35:24.80,-26:43:13.0,2455671.711,2011-04-20.21,8.645,0.383,2.753,1.1,1.0,20.458,20.458,263.8533333333333,-26.720277777777778
2011-BLG-0278,BLG500.08,69890,17:54:55.98,-28:46:46.0,2455688.926,2011-05-07.43,24.039,0.565,1.975,0.739,1.0,18.972,18.972,268.73324999999994,-28.779444444444444
2011-BLG-0279,BLG504.10,64405,17:58:58.08,-28:12:37.3,2455674.472,2011-04-22.97,6.305,0.0,15126.0,10.449,0.795,19.405,19.654,269.7419999999999,-28.210361111111112
2011-BLG-0280,BLG505.05,174668,17:56:33.43,-29:49:18.9,2455674.99,2011-04-23.49,21.746,0.29,3.555,1.377,0.213,19.443,21.123,269.1392916666667,-29.821916666666667
2011-BLG-0281,BLG505.21,45992,17:57:53.25,-28:57:39.5,2455671.636,2011-04-20.14,4.916,0.169,5.967,1.939,1.0,20.438,20.438,269.47187499999995,-28.96097222222222
2011-BLG-0282,BLG506.24,2372,17:55:37.39,-30:25:42.1,2455671.75,2011-04-20.25,18.177,0.173,5.84,1.916,0.118,19.403,21.726,268.90579166666663,-30.428361111111112
